f[Hz]	Sxx[m^2/Hz]
3386.8	7.70546E-21
3386.9	8.09144E-21
3387	5.53148E-21
3387.1	4.13701E-21
3387.2	7.91566E-21
3387.3	5.1778E-21
3387.4	4.53219E-21
3387.5	4.92207E-21
3387.6	7.31097E-21
3387.7	6.58457E-21
3387.8	6.46355E-21
3387.9	4.39447E-21
3388	1.444E-20
3388.1	7.37093E-21
3388.2	5.65577E-21
3388.3	3.51694E-21
3388.4	8.44199E-21
3388.5	3.62859E-21
3388.6	5.09421E-21
3388.7	7.7945E-21
3388.8	1.03861E-20
3388.9	4.23371E-21
3389	7.35317E-21
3389.1	3.82358E-21
3389.2	4.80259E-21
3389.3	8.03809E-21
3389.4	1.09906E-20
3389.5	6.2135E-21
3389.6	7.834E-21
3389.7	7.1766E-21
3389.8	4.25041E-21
3389.9	6.3885E-21
3390	5.87293E-21
3390.1	6.16167E-21
3390.2	9.44638E-21
3390.3	6.29526E-21
3390.4	8.25492E-21
3390.5	3.11018E-21
3390.6	5.96485E-21
3390.7	5.1506E-21
3390.8	5.23803E-21
3390.9	5.84415E-21
3391	6.42842E-21
3391.1	3.84865E-21
3391.2	4.39836E-21
3391.3	2.84642E-21
3391.4	3.86495E-21
3391.5	5.8555E-21
3391.6	5.24523E-21
3391.7	3.92739E-21
3391.8	8.00331E-21
3391.9	6.00431E-21
3392	3.92804E-21
3392.1	1.07391E-20
3392.2	4.4671E-21
3392.3	3.3491E-21
3392.4	5.12151E-21
3392.5	5.05949E-21
3392.6	4.92797E-21
3392.7	3.01042E-21
3392.8	5.60256E-21
3392.9	4.56919E-21
3393	7.019E-21
3393.1	3.66113E-21
3393.2	6.07617E-21
3393.3	6.24722E-21
3393.4	6.9948E-21
3393.5	6.03654E-21
3393.6	4.24456E-21
3393.7	3.70368E-21
3393.8	6.85417E-21
3393.9	5.67598E-21
3394	6.08577E-21
3394.1	4.73882E-21
3394.2	3.81959E-21
3394.3	4.54526E-21
3394.4	8.29711E-21
3394.5	7.33496E-21
3394.6	3.98797E-21
3394.7	4.87446E-21
3394.8	6.67329E-21
3394.9	1.27894E-20
3395	8.00641E-21
3395.1	9.05387E-21
3395.2	9.99453E-21
3395.3	9.06556E-21
3395.4	4.12305E-21
3395.5	6.93357E-21
3395.6	5.87674E-21
3395.7	1.24528E-20
3395.8	5.67944E-21
3395.9	7.4612E-21
3396	8.58928E-21
3396.1	6.3957E-21
3396.2	4.92574E-21
3396.3	5.57416E-21
3396.4	3.97221E-21
3396.5	1.26215E-20
3396.6	4.40394E-21
3396.7	6.43846E-21
3396.8	8.20594E-21
3396.9	5.28557E-21
3397	7.3246E-21
3397.1	6.55108E-21
3397.2	4.93214E-21
3397.3	4.44637E-21
3397.4	6.23699E-21
3397.5	4.82476E-21
3397.6	4.5134E-21
3397.7	6.95559E-21
3397.8	7.63027E-21
3397.9	7.3468E-21
3398	5.16882E-21
3398.1	6.65356E-21
3398.2	6.07241E-21
3398.3	6.35717E-21
3398.4	1.1342E-21
3398.5	9.05222E-21
3398.6	4.76633E-21
3398.7	7.0464E-21
3398.8	6.19574E-21
3398.9	2.87651E-21
3399	3.79306E-21
3399.1	8.22147E-21
3399.2	8.60402E-21
3399.3	5.43985E-21
3399.4	3.72519E-21
3399.5	9.97602E-21
3399.6	6.432E-21
3399.7	3.06326E-21
3399.8	7.05981E-21
3399.9	7.68501E-21
3400	4.48018E-21
3400.1	3.82642E-21
3400.2	5.90038E-21
3400.3	5.85998E-21
3400.4	9.87777E-21
3400.5	2.95996E-21
3400.6	7.37188E-21
3400.7	3.86481E-21
3400.8	1.1068E-20
3400.9	7.14498E-21
3401	1.14177E-20
3401.1	4.13045E-21
3401.2	2.89353E-21
3401.3	5.36446E-21
3401.4	5.20866E-21
3401.5	3.2547E-21
3401.6	8.91672E-21
3401.7	8.35369E-21
3401.8	5.34908E-21
3401.9	5.46764E-21
3402	5.25361E-21
3402.1	3.98589E-21
3402.2	5.40451E-21
3402.3	3.54786E-21
3402.4	7.93093E-21
3402.5	7.99948E-21
3402.6	1.18182E-20
3402.7	6.90845E-21
3402.8	4.27779E-21
3402.9	5.68929E-21
3403	7.26687E-21
3403.1	7.65203E-21
3403.2	3.59789E-21
3403.3	7.43904E-21
3403.4	4.55784E-21
3403.5	7.1462E-21
3403.6	5.76553E-21
3403.7	4.23873E-21
3403.8	7.01161E-21
3403.9	4.25301E-21
3404	2.98216E-21
3404.1	1.10692E-20
3404.2	8.86777E-21
3404.3	3.18222E-21
3404.4	5.15209E-21
3404.5	5.03003E-21
3404.6	8.12904E-21
3404.7	6.77598E-21
3404.8	4.20976E-21
3404.9	1.64965E-20
3405	8.7111E-21
3405.1	7.411E-21
3405.2	6.68649E-21
3405.3	7.46246E-21
3405.4	5.94749E-21
3405.5	7.80726E-21
3405.6	5.03539E-21
3405.7	8.23497E-21
3405.8	6.12724E-21
3405.9	4.13039E-21
3406	2.98838E-21
3406.1	1.2308E-20
3406.2	6.14576E-21
3406.3	3.54816E-21
3406.4	6.92472E-21
3406.5	7.39721E-21
3406.6	7.91022E-21
3406.7	5.2779E-21
3406.8	7.27385E-21
3406.9	5.09676E-21
3407	9.63019E-21
3407.1	3.8644E-21
3407.2	4.17562E-21
3407.3	5.11232E-21
3407.4	4.37701E-21
3407.5	5.31066E-21
3407.6	1.13239E-20
3407.7	8.72659E-21
3407.8	4.04696E-21
3407.9	6.43376E-21
3408	9.14537E-21
3408.1	7.62303E-21
3408.2	1.05668E-20
3408.3	5.65293E-21
3408.4	3.47481E-21
3408.5	1.05798E-20
3408.6	6.18585E-21
3408.7	6.74861E-21
3408.8	5.98891E-21
3408.9	5.30687E-21
3409	5.66507E-21
3409.1	4.98759E-21
3409.2	9.48392E-21
3409.3	6.26017E-21
3409.4	3.90245E-21
3409.5	6.58991E-21
3409.6	3.06554E-21
3409.7	6.24324E-21
3409.8	7.50986E-21
3409.9	3.57857E-21
3410	6.08222E-21
3410.1	8.63696E-21
3410.2	5.08941E-21
3410.3	5.60401E-21
3410.4	9.01519E-21
3410.5	3.90576E-21
3410.6	7.36484E-21
3410.7	1.04926E-20
3410.8	3.95127E-21
3410.9	4.51252E-21
3411	8.14076E-21
3411.1	5.89755E-21
3411.2	4.80013E-21
3411.3	4.89972E-21
3411.4	4.47382E-21
3411.5	7.73327E-21
3411.6	4.1962E-21
3411.7	5.89599E-21
3411.8	4.09256E-21
3411.9	7.16587E-21
3412	6.15814E-21
3412.1	8.13598E-21
3412.2	9.07029E-21
3412.3	5.79549E-21
3412.4	5.33664E-21
3412.5	4.454E-21
3412.6	5.31147E-21
3412.7	1.12143E-20
3412.8	4.49305E-21
3412.9	5.66355E-21
3413	6.8267E-21
3413.1	6.64514E-21
3413.2	3.46493E-21
3413.3	7.70299E-21
3413.4	6.47867E-21
3413.5	4.32784E-21
3413.6	3.89371E-21
3413.7	6.26128E-21
3413.8	1.88721E-21
3413.9	4.4158E-21
3414	5.89401E-21
3414.1	2.61511E-21
3414.2	5.03345E-21
3414.3	7.65039E-21
3414.4	5.52438E-21
3414.5	6.03974E-21
3414.6	5.08152E-21
3414.7	6.7414E-21
3414.8	5.14604E-21
3414.9	7.14887E-21
3415	6.21286E-21
3415.1	6.1212E-21
3415.2	6.97538E-21
3415.3	5.08641E-21
3415.4	3.86816E-21
3415.5	3.75005E-21
3415.6	8.81935E-21
3415.7	4.09832E-21
3415.8	6.92483E-21
3415.9	7.6667E-21
3416	4.65708E-21
3416.1	1.00132E-20
3416.2	5.34617E-21
3416.3	9.03217E-21
3416.4	4.33892E-21
3416.5	5.69692E-21
3416.6	4.48032E-21
3416.7	8.34825E-21
3416.8	3.90931E-21
3416.9	7.46588E-21
3417	7.26268E-21
3417.1	4.67961E-21
3417.2	3.70935E-21
3417.3	4.64225E-21
3417.4	5.64245E-21
3417.5	8.36283E-21
3417.6	5.18109E-21
3417.7	1.24167E-20
3417.8	6.61195E-21
3417.9	6.9161E-21
3418	5.14334E-21
3418.1	4.38111E-21
3418.2	9.59288E-21
3418.3	4.63165E-21
3418.4	4.29869E-21
3418.5	4.86352E-21
3418.6	4.48942E-21
3418.7	3.53002E-21
3418.8	8.04386E-21
3418.9	6.26921E-21
3419	4.02016E-21
3419.1	4.76956E-21
3419.2	4.04043E-21
3419.3	4.3868E-21
3419.4	6.02776E-21
3419.5	3.39985E-21
3419.6	8.20241E-21
3419.7	4.77127E-21
3419.8	5.09156E-21
3419.9	4.56482E-21
3420	5.19715E-21
3420.1	4.88128E-21
3420.2	5.46993E-21
3420.3	1.38607E-20
3420.4	6.90247E-21
3420.5	4.56431E-21
3420.6	4.95688E-21
3420.7	8.83343E-21
3420.8	8.96929E-21
3420.9	4.97931E-21
3421	3.02611E-21
3421.1	1.11522E-20
3421.2	7.22519E-21
3421.3	4.71845E-21
3421.4	7.74489E-21
3421.5	8.16158E-21
3421.6	5.55839E-21
3421.7	4.00664E-21
3421.8	5.06591E-21
3421.9	7.3559E-21
3422	5.93232E-21
3422.1	1.78509E-21
3422.2	4.51502E-21
3422.3	1.09932E-20
3422.4	7.74355E-21
3422.5	4.03553E-21
3422.6	4.8133E-21
3422.7	5.64351E-21
3422.8	4.47255E-21
3422.9	4.90881E-21
3423	8.49001E-21
3423.1	7.60384E-21
3423.2	6.0292E-21
3423.3	5.73295E-21
3423.4	7.9043E-21
3423.5	7.21369E-21
3423.6	4.72638E-21
3423.7	5.12135E-21
3423.8	5.92038E-21
3423.9	2.56277E-21
3424	6.98E-21
3424.1	6.84583E-21
3424.2	5.41355E-21
3424.3	7.16153E-21
3424.4	9.29683E-21
3424.5	6.36868E-21
3424.6	4.09065E-21
3424.7	6.10369E-21
3424.8	5.20669E-21
3424.9	3.24394E-21
3425	8.79598E-21
3425.1	5.02166E-21
3425.2	6.9385E-21
3425.3	7.46069E-21
3425.4	7.97607E-21
3425.5	5.95216E-21
3425.6	4.51364E-21
3425.7	5.58047E-21
3425.8	2.97587E-21
3425.9	3.71507E-21
3426	4.57726E-21
3426.1	1.45567E-20
3426.2	8.03464E-21
3426.3	9.55431E-21
3426.4	6.79672E-21
3426.5	4.20768E-21
3426.6	2.53787E-21
3426.7	2.33826E-21
3426.8	8.07636E-21
3426.9	6.66869E-21
3427	3.30873E-21
3427.1	9.6104E-21
3427.2	5.21937E-21
3427.3	5.76846E-21
3427.4	3.76448E-21
3427.5	4.93759E-21
3427.6	6.81108E-21
3427.7	5.12802E-21
3427.8	4.6068E-21
3427.9	7.72019E-21
3428	5.53714E-21
3428.1	5.75176E-21
3428.2	7.15445E-21
3428.3	3.44069E-21
3428.4	4.65537E-21
3428.5	6.45435E-21
3428.6	4.80326E-21
3428.7	5.27434E-21
3428.8	9.01451E-21
3428.9	6.80073E-21
3429	5.26925E-21
3429.1	4.94569E-21
3429.2	5.09501E-21
3429.3	5.33737E-21
3429.4	5.01867E-21
3429.5	4.50785E-21
3429.6	7.82656E-21
3429.7	3.76956E-21
3429.8	4.58102E-21
3429.9	3.29553E-21
3430	5.02867E-21
3430.1	1.10598E-20
3430.2	7.81906E-21
3430.3	5.40292E-21
3430.4	5.9792E-21
3430.5	2.62276E-21
3430.6	6.46889E-21
3430.7	6.77738E-21
3430.8	4.72779E-21
3430.9	5.14646E-21
3431	4.96034E-21
3431.1	6.51519E-21
3431.2	5.17066E-21
3431.3	1.23146E-20
3431.4	5.00377E-21
3431.5	6.89983E-21
3431.6	7.20596E-21
3431.7	5.74166E-21
3431.8	5.48359E-21
3431.9	9.03707E-21
3432	5.59571E-21
3432.1	5.29445E-21
3432.2	4.3963E-21
3432.3	6.74072E-21
3432.4	5.67241E-21
3432.5	7.35911E-21
3432.6	5.61812E-21
3432.7	7.99904E-21
3432.8	5.4389E-21
3432.9	5.77358E-21
3433	9.46709E-21
3433.1	3.07353E-21
3433.2	6.03541E-21
3433.3	5.37467E-21
3433.4	8.46001E-21
3433.5	6.80287E-21
3433.6	9.34361E-21
3433.7	8.89409E-21
3433.8	5.87641E-21
3433.9	6.21425E-21
3434	8.13557E-21
3434.1	2.33781E-21
3434.2	7.7438E-21
3434.3	7.34227E-21
3434.4	8.60279E-21
3434.5	5.84825E-21
3434.6	3.64587E-21
3434.7	4.80188E-21
3434.8	3.49228E-21
3434.9	3.78638E-21
3435	8.34178E-21
3435.1	7.19433E-21
3435.2	4.38109E-21
3435.3	7.52771E-21
3435.4	4.18127E-21
3435.5	4.13906E-21
3435.6	5.98782E-21
3435.7	3.35103E-21
3435.8	6.23323E-21
3435.9	9.61791E-21
3436	1.00823E-20
3436.1	6.72061E-21
3436.2	1.10812E-20
3436.3	5.76778E-21
3436.4	6.3521E-21
3436.5	5.49737E-21
3436.6	2.05461E-21
3436.7	6.7984E-21
3436.8	5.23939E-21
3436.9	9.38028E-21
3437	6.31371E-21
3437.1	3.12397E-21
3437.2	1.6818E-21
3437.3	3.65034E-21
3437.4	6.03814E-21
3437.5	7.09771E-21
3437.6	4.11637E-21
3437.7	1.30746E-20
3437.8	4.13217E-21
3437.9	3.43345E-21
3438	8.14678E-21
3438.1	6.42532E-21
3438.2	9.31385E-21
3438.3	5.45504E-21
3438.4	5.62244E-21
3438.5	3.20199E-21
3438.6	5.3263E-21
3438.7	3.2734E-21
3438.8	8.22856E-21
3438.9	7.15E-21
3439	5.75873E-21
3439.1	4.36662E-21
3439.2	4.69682E-21
3439.3	5.68917E-21
3439.4	3.35897E-21
3439.5	5.18919E-21
3439.6	2.77507E-21
3439.7	5.87189E-21
3439.8	5.23814E-21
3439.9	1.16041E-20
3440	1.17759E-20
3440.1	4.83991E-21
3440.2	5.64481E-21
3440.3	5.6001E-21
3440.4	5.89869E-21
3440.5	5.75567E-21
3440.6	5.74293E-21
3440.7	4.09905E-21
3440.8	5.61892E-21
3440.9	6.97103E-21
3441	5.89141E-21
3441.1	6.21924E-21
3441.2	1.16254E-20
3441.3	6.93987E-21
3441.4	7.05043E-21
3441.5	5.57094E-21
3441.6	5.95661E-21
3441.7	3.39442E-21
3441.8	6.55289E-21
3441.9	6.93173E-21
3442	4.1442E-21
3442.1	5.30964E-21
3442.2	5.06898E-21
3442.3	9.15164E-21
3442.4	8.72066E-21
3442.5	6.01396E-21
3442.6	5.75355E-21
3442.7	5.47239E-21
3442.8	4.86696E-21
3442.9	1.00151E-20
3443	6.68032E-21
3443.1	5.67754E-21
3443.2	3.17839E-21
3443.3	3.97943E-21
3443.4	5.54342E-21
3443.5	1.16056E-20
3443.6	6.48498E-21
3443.7	4.78852E-21
3443.8	7.89818E-21
3443.9	4.51447E-21
3444	6.62627E-21
3444.1	6.12307E-21
3444.2	4.17434E-21
3444.3	7.62943E-21
3444.4	2.74937E-21
3444.5	3.76653E-21
3444.6	3.97721E-21
3444.7	5.70409E-21
3444.8	3.6771E-21
3444.9	6.72264E-21
3445	5.17456E-21
3445.1	4.12214E-21
3445.2	4.1862E-21
3445.3	7.06944E-21
3445.4	9.01641E-21
3445.5	5.43758E-21
3445.6	4.90413E-21
3445.7	8.86E-21
3445.8	7.99989E-21
3445.9	5.37938E-21
3446	4.93116E-21
3446.1	4.60631E-21
3446.2	8.53989E-21
3446.3	5.41208E-21
3446.4	5.33892E-21
3446.5	5.32438E-21
3446.6	6.57458E-21
3446.7	3.74355E-21
3446.8	2.68508E-21
3446.9	7.06491E-21
3447	1.03919E-20
3447.1	6.00787E-21
3447.2	6.83649E-21
3447.3	2.44886E-21
3447.4	6.84491E-21
3447.5	7.20073E-21
3447.6	5.90881E-21
3447.7	4.17867E-21
3447.8	5.02165E-21
3447.9	7.22771E-21
3448	7.50422E-21
3448.1	3.41014E-21
3448.2	2.99149E-21
3448.3	4.99192E-21
3448.4	3.73554E-21
3448.5	4.69892E-21
3448.6	6.56927E-21
3448.7	3.5263E-21
3448.8	4.56456E-21
3448.9	8.35884E-21
3449	7.87567E-21
3449.1	1.99318E-21
3449.2	7.46348E-21
3449.3	2.9153E-21
3449.4	7.31143E-21
3449.5	4.08605E-21
3449.6	7.73916E-21
3449.7	6.75009E-21
3449.8	8.59702E-21
3449.9	1.00162E-20
3450	2.68707E-21
3450.1	5.69273E-21
3450.2	2.61669E-21
3450.3	6.48599E-21
3450.4	3.70848E-21
3450.5	6.47213E-21
3450.6	4.20118E-21
3450.7	6.66381E-21
3450.8	3.75403E-21
3450.9	5.22205E-21
3451	5.45511E-21
3451.1	1.03571E-20
3451.2	5.74448E-21
3451.3	4.97782E-21
3451.4	7.13068E-21
3451.5	4.28195E-21
3451.6	5.32534E-21
3451.7	3.6044E-21
3451.8	4.96989E-21
3451.9	5.91462E-21
3452	6.37287E-21
3452.1	7.21817E-21
3452.2	9.36489E-21
3452.3	6.86287E-21
3452.4	3.80832E-21
3452.5	5.76988E-21
3452.6	7.06495E-21
3452.7	3.24244E-21
3452.8	3.53847E-21
3452.9	4.5502E-21
3453	7.18679E-21
3453.1	8.85077E-21
3453.2	3.81728E-21
3453.3	2.98122E-21
3453.4	7.49705E-21
3453.5	6.31256E-21
3453.6	8.19944E-21
3453.7	4.26617E-21
3453.8	8.61542E-21
3453.9	6.59455E-21
3454	4.76629E-21
3454.1	7.03567E-21
3454.2	4.40795E-21
3454.3	4.69157E-21
3454.4	7.42631E-21
3454.5	6.52121E-21
3454.6	4.50704E-21
3454.7	6.32646E-21
3454.8	6.16764E-21
3454.9	6.29287E-21
3455	8.13599E-21
3455.1	3.74183E-21
3455.2	3.45328E-21
3455.3	3.515E-21
3455.4	2.7736E-21
3455.5	8.74449E-21
3455.6	4.46125E-21
3455.7	4.82171E-21
3455.8	6.32143E-21
3455.9	8.24278E-21
3456	7.7426E-21
3456.1	3.79322E-21
3456.2	9.02355E-21
3456.3	6.6054E-21
3456.4	5.54351E-21
3456.5	7.03603E-21
3456.6	6.43031E-21
3456.7	5.24843E-21
3456.8	5.85309E-21
3456.9	5.54806E-21
3457	1.08151E-20
3457.1	5.44436E-21
3457.2	7.24097E-21
3457.3	8.37666E-21
3457.4	9.26405E-21
3457.5	3.64427E-21
3457.6	8.88855E-21
3457.7	4.59897E-21
3457.8	3.73045E-21
3457.9	3.25462E-21
3458	4.75659E-21
3458.1	3.22857E-21
3458.2	6.64856E-21
3458.3	4.69018E-21
3458.4	7.85422E-21
3458.5	7.82034E-21
3458.6	5.48807E-21
3458.7	3.67412E-21
3458.8	4.04605E-21
3458.9	6.59809E-21
3459	4.1668E-21
3459.1	6.01846E-21
3459.2	4.58951E-21
3459.3	5.39276E-21
3459.4	1.12908E-20
3459.5	4.0445E-21
3459.6	6.19894E-21
3459.7	7.20295E-21
3459.8	4.25525E-21
3459.9	8.31636E-21
3460	6.53818E-21
3460.1	4.39678E-21
3460.2	2.60958E-21
3460.3	5.25309E-21
3460.4	5.31407E-21
3460.5	7.95467E-21
3460.6	5.10319E-21
3460.7	1.04171E-20
3460.8	3.29395E-21
3460.9	5.43126E-21
3461	4.68168E-21
3461.1	5.47591E-21
3461.2	6.47075E-21
3461.3	9.58293E-21
3461.4	5.21427E-21
3461.5	5.60305E-21
3461.6	2.35729E-21
3461.7	4.10495E-21
3461.8	6.22195E-21
3461.9	9.77144E-21
3462	3.57059E-21
3462.1	6.9219E-21
3462.2	7.36625E-21
3462.3	6.9399E-21
3462.4	5.64536E-21
3462.5	5.37145E-21
3462.6	4.54405E-21
3462.7	4.35064E-21
3462.8	6.87652E-21
3462.9	7.49529E-21
3463	3.16206E-21
3463.1	5.26302E-21
3463.2	2.89039E-21
3463.3	5.00371E-21
3463.4	3.57464E-21
3463.5	6.90329E-21
3463.6	8.78748E-21
3463.7	3.79581E-21
3463.8	6.48389E-21
3463.9	4.02142E-21
3464	4.83788E-21
3464.1	6.33432E-21
3464.2	2.54073E-21
3464.3	4.57517E-21
3464.4	3.13347E-21
3464.5	5.9726E-21
3464.6	7.35333E-21
3464.7	6.07142E-21
3464.8	4.42274E-21
3464.9	3.51269E-21
3465	5.43888E-21
3465.1	6.52923E-21
3465.2	4.89862E-21
3465.3	4.30449E-21
3465.4	4.05878E-21
3465.5	6.40502E-21
3465.6	2.66833E-21
3465.7	6.90212E-21
3465.8	1.00742E-20
3465.9	7.44152E-21
3466	6.41945E-21
3466.1	5.07244E-21
3466.2	8.93081E-21
3466.3	6.71093E-21
3466.4	4.56103E-21
3466.5	5.96846E-21
3466.6	5.86096E-21
3466.7	4.77173E-21
3466.8	5.57316E-21
3466.9	3.17969E-21
3467	4.87862E-21
3467.1	9.89716E-21
3467.2	7.85162E-21
3467.3	5.48276E-21
3467.4	2.27097E-21
3467.5	5.89352E-21
3467.6	3.96705E-21
3467.7	5.15927E-21
3467.8	8.17082E-21
3467.9	4.6423E-21
3468	8.25751E-21
3468.1	3.64589E-21
3468.2	4.91557E-21
3468.3	6.41238E-21
3468.4	9.78273E-21
3468.5	3.26678E-21
3468.6	3.64541E-21
3468.7	6.43682E-21
3468.8	4.22442E-21
3468.9	4.8502E-21
3469	1.32667E-20
3469.1	6.15841E-21
3469.2	6.93017E-21
3469.3	4.69962E-21
3469.4	3.61396E-21
3469.5	9.69922E-21
3469.6	5.82581E-21
3469.7	9.49069E-21
3469.8	4.14821E-21
3469.9	5.30165E-21
3470	8.76386E-21
3470.1	3.41714E-21
3470.2	4.86724E-21
3470.3	9.14759E-21
3470.4	7.19822E-21
3470.5	5.6539E-21
3470.6	4.34227E-21
3470.7	5.93256E-21
3470.8	3.70485E-21
3470.9	5.28184E-21
3471	5.21399E-21
3471.1	4.5345E-21
3471.2	6.55981E-21
3471.3	6.23311E-21
3471.4	2.39441E-21
3471.5	3.00812E-21
3471.6	4.1347E-21
3471.7	7.12097E-21
3471.8	5.95634E-21
3471.9	3.97636E-21
3472	5.94095E-21
3472.1	3.21734E-21
3472.2	6.52464E-21
3472.3	7.18466E-21
3472.4	5.50576E-21
3472.5	5.40963E-21
3472.6	2.81817E-21
3472.7	6.28221E-21
3472.8	2.92004E-21
3472.9	7.5375E-21
3473	6.55665E-21
3473.1	7.88435E-21
3473.2	4.74092E-21
3473.3	3.22539E-21
3473.4	5.79932E-21
3473.5	2.75189E-21
3473.6	2.60621E-21
3473.7	2.48095E-21
3473.8	7.2022E-21
3473.9	1.0208E-20
3474	6.59496E-21
3474.1	5.84588E-21
3474.2	5.32188E-21
3474.3	2.89247E-21
3474.4	5.9061E-21
3474.5	4.05298E-21
3474.6	5.46535E-21
3474.7	4.18847E-21
3474.8	5.43348E-21
3474.9	4.81109E-21
3475	9.01148E-21
3475.1	9.53542E-21
3475.2	8.25558E-21
3475.3	4.51384E-21
3475.4	4.2193E-21
3475.5	1.17305E-20
3475.6	4.62658E-21
3475.7	3.67954E-21
3475.8	2.75682E-21
3475.9	4.18746E-21
3476	3.18895E-21
3476.1	6.72383E-21
3476.2	3.95561E-21
3476.3	5.83494E-21
3476.4	6.60608E-21
3476.5	7.51397E-21
3476.6	5.66263E-21
3476.7	5.60172E-21
3476.8	4.55619E-21
3476.9	1.21743E-20
3477	5.97386E-21
3477.1	5.02064E-21
3477.2	2.43833E-21
3477.3	3.58482E-21
3477.4	5.20389E-21
3477.5	4.1005E-21
3477.6	6.35765E-21
3477.7	6.60817E-21
3477.8	4.82078E-21
3477.9	8.17736E-21
3478	9.10696E-21
3478.1	6.52124E-21
3478.2	5.27134E-21
3478.3	6.80998E-21
3478.4	6.09905E-21
3478.5	3.72381E-21
3478.6	6.26343E-21
3478.7	8.39514E-21
3478.8	6.56586E-21
3478.9	3.90954E-21
3479	3.71023E-21
3479.1	3.8621E-21
3479.2	3.47726E-21
3479.3	2.97403E-21
3479.4	5.17233E-21
3479.5	2.68287E-21
3479.6	5.54857E-21
3479.7	7.35225E-21
3479.8	6.9139E-21
3479.9	3.2664E-21
3480	5.04054E-21
3480.1	8.68008E-21
3480.2	7.19757E-21
3480.3	5.22832E-21
3480.4	5.79797E-21
3480.5	7.2991E-21
3480.6	3.83795E-21
3480.7	3.07079E-21
3480.8	4.88748E-21
3480.9	6.63336E-21
3481	2.03507E-21
3481.1	4.09498E-21
3481.2	4.50843E-21
3481.3	3.15028E-21
3481.4	7.4299E-21
3481.5	1.02199E-20
3481.6	8.30757E-21
3481.7	3.53216E-21
3481.8	1.14501E-20
3481.9	7.30742E-21
3482	7.70185E-21
3482.1	1.07052E-20
3482.2	8.49272E-21
3482.3	7.26134E-21
3482.4	4.80569E-21
3482.5	5.0769E-21
3482.6	6.4084E-21
3482.7	8.30443E-21
3482.8	5.02072E-21
3482.9	1.05752E-20
3483	2.91709E-21
3483.1	4.75624E-21
3483.2	5.45914E-21
3483.3	4.1891E-21
3483.4	4.95261E-21
3483.5	4.88052E-21
3483.6	5.37835E-21
3483.7	4.79812E-21
3483.8	9.6179E-21
3483.9	8.50089E-21
3484	4.78055E-21
3484.1	7.45834E-21
3484.2	5.1439E-21
3484.3	5.10786E-21
3484.4	5.63073E-21
3484.5	1.41666E-20
3484.6	7.32298E-21
3484.7	3.77836E-21
3484.8	2.10874E-21
3484.9	7.79069E-21
3485	4.67657E-21
3485.1	6.85656E-21
3485.2	6.3169E-21
3485.3	2.97231E-21
3485.4	5.81166E-21
3485.5	3.09031E-21
3485.6	7.65684E-21
3485.7	3.31726E-21
3485.8	5.31945E-21
3485.9	4.09856E-21
3486	4.32763E-21
3486.1	5.07112E-21
3486.2	6.32884E-21
3486.3	2.84179E-21
3486.4	4.34946E-21
3486.5	6.72568E-21
3486.6	9.07779E-21
3486.7	6.6869E-21
3486.8	8.34502E-21
3486.9	5.12821E-21
3487	3.42642E-21
3487.1	5.90986E-21
3487.2	8.20399E-21
3487.3	4.96139E-21
3487.4	4.65667E-21
3487.5	4.82301E-21
3487.6	3.71847E-21
3487.7	3.66326E-21
3487.8	6.04827E-21
3487.9	7.18252E-21
3488	6.4698E-21
3488.1	4.96256E-21
3488.2	1.08211E-20
3488.3	3.25823E-21
3488.4	6.95704E-21
3488.5	5.87049E-21
3488.6	6.78005E-21
3488.7	6.44869E-21
3488.8	3.82832E-21
3488.9	6.73118E-21
3489	6.53318E-21
3489.1	6.26828E-21
3489.2	6.39081E-21
3489.3	6.18003E-21
3489.4	7.31885E-21
3489.5	5.18432E-21
3489.6	4.92672E-21
3489.7	4.11954E-21
3489.8	5.05867E-21
3489.9	2.48908E-21
3490	4.1006E-21
3490.1	3.02787E-21
3490.2	8.64505E-21
3490.3	3.13125E-21
3490.4	1.98526E-21
3490.5	6.92069E-21
3490.6	5.57389E-21
3490.7	3.31534E-21
3490.8	7.47699E-21
3490.9	8.30543E-21
3491	6.73143E-21
3491.1	4.72743E-21
3491.2	6.06439E-21
3491.3	4.79219E-21
3491.4	8.71269E-21
3491.5	6.38303E-21
3491.6	3.99461E-21
3491.7	4.02056E-21
3491.8	3.66015E-21
3491.9	4.41804E-21
3492	4.1099E-21
3492.1	8.35528E-21
3492.2	4.53727E-21
3492.3	6.8319E-21
3492.4	5.96086E-21
3492.5	3.52599E-21
3492.6	8.08287E-21
3492.7	5.81071E-21
3492.8	5.50443E-21
3492.9	8.09434E-21
3493	6.19381E-21
3493.1	3.45985E-21
3493.2	8.88597E-21
3493.3	5.77089E-21
3493.4	6.26173E-21
3493.5	5.68495E-21
3493.6	3.1218E-21
3493.7	4.67258E-21
3493.8	4.78906E-21
3493.9	4.87542E-21
3494	1.19756E-20
3494.1	5.43417E-21
3494.2	4.21824E-21
3494.3	5.56706E-21
3494.4	3.45561E-21
3494.5	5.31563E-21
3494.6	4.99143E-21
3494.7	5.34368E-21
3494.8	5.21061E-21
3494.9	3.617E-21
3495	7.05482E-21
3495.1	5.22576E-21
3495.2	6.70641E-21
3495.3	4.97453E-21
3495.4	9.75684E-21
3495.5	3.44161E-21
3495.6	7.14234E-21
3495.7	5.55018E-21
3495.8	4.57717E-21
3495.9	4.36573E-21
3496	7.4583E-21
